Date,Adj Close,Normalised Returns,Position Value,Daily Returns
2015-05-14,2121.1,1.0305606840928967,103056.06840928967,0.010769597331427239
2015-05-15,2122.7,1.031338062384608,103133.8062384608,0.000754325585781146
2015-05-18,2129.2,1.0344961616946846,103449.61616946846,0.00306213784331244
2015-05-19,2127.8,1.0338159556894375,103381.59556894375,-0.0006575239526579457
2015-05-20,2125.8,1.0328442328247986,103284.42328247987,-0.0009399379640941952
2015-05-21,2130.8,1.0352735399863962,103527.35399863962,0.0023520556966789563
2015-05-22,2126.1,1.0329899912544942,103298.99912544942,-0.002205744321381986
2015-05-26,2104.2,1.022349625886697,102234.9625886697,-0.010300550303372513
2015-05-27,2123.5,1.0317267515304636,103172.67515304635,0.00917213192662314
2015-05-28,2120.8,1.0304149256632011,103041.49256632011,-0.0012714857546500813
2015-05-29,2107.4,1.0239043824701197,102390.43824701197,-0.006318370426254272
2015-06-01,2111.7,1.0259935866290935,102599.35866290935,0.002040428964600771
2015-06-02,2109.6,1.0249732776212224,102497.32776212224,-0.0009944594402615525
2015-06-03,2114.1,1.0271596540666603,102715.96540666603,0.002133105802047952
2015-06-04,2095.8,1.0182683898552134,101826.83898552135,-0.008656165744288291
2015-06-05,2092.8,1.016810805558255,101681.0805558255,-0.0014314342971657457
2015-06-08,2079.3,1.0102516762219418,101025.16762219417,-0.006450688073394439
2015-06-09,2080.2,1.010688951511029,101068.89515110292,0.0004328379743181454
2015-06-10,2105.2,1.0228354873190166,102283.54873190167,0.012018075185078247
2015-06-11,2108.9,1.0246331746185988,102463.31746185989,0.0017575527265818458
2015-06-12,2094.1,1.01744242542027,101744.242542027,-0.007017876618142349
2015-06-15,2084.4,1.012729569526771,101272.95695267711,-0.004632061506136043
2015-06-16,2096.3,1.0185113205713732,101851.13205713732,0.005709076952600256
2015-06-17,2100.4,1.0205033524438831,102050.33524438832,0.00195582693316787
2015-06-18,2121.2,1.0306092702361287,103060.92702361287,0.009902875642734621
2015-06-19,2110.0,1.0251676221941504,102516.76221941503,-0.005280030171600836
2015-06-22,2122.8,1.03138664852784,103138.664852784,0.006066350710900448
2015-06-23,2124.2,1.032066854533087,103206.68545330872,0.0006595063124175127
2015-06-24,2108.6,1.024487416188903,102448.7416188903,-0.007343941248469932
2015-06-25,2102.3,1.0214264891652902,102142.64891652903,-0.0029877643934362874
2015-06-26,2101.5,1.0210378000194344,102103.78000194345,-0.0003805356038625307
2015-06-29,2057.6,0.9997084831406083,99970.84831406083,-0.02088984059005472
2015-06-30,2063.1,1.0023807210183655,100238.07210183654,0.0026730171073092723
2015-07-01,2077.4,1.0093285395005345,100932.85395005345,0.006931316950220756
2015-07-02,2076.8,1.009037022641143,100903.7022641143,-0.00028882256666973305
2015-07-06,2068.8,1.005150131182587,100515.0131182587,-0.0038520801232664326
2015-07-07,2081.3,1.0112233990865807,101122.33990865806,0.0060421500386695914
2015-07-08,2046.7,0.9944125935283258,99441.25935283258,-0.016624225243837998
2015-07-09,2051.3,0.9966475561169956,99664.75561169957,0.0022475203986906944
2015-07-10,2076.6,1.008939850354679,100893.9850354679,0.012333642080631702
2015-07-13,2099.6,1.0201146632980274,102011.46632980273,0.011075796975825725
2015-07-14,2108.9,1.0246331746185988,102463.31746185989,0.004429415126691039
2015-07-15,2107.4,1.0239043824701197,102390.43824701197,-0.0007112712788656106
2015-07-16,2124.3,1.0321154406763193,103211.54406763193,0.008019360349245552
2015-07-17,2126.6,1.033232921970654,103323.2921970654,0.0010827095984558
2015-07-20,2128.3,1.0340588864055973,103405.88864055973,0.0007993981002540895
2015-07-21,2119.2,1.0296375473714896,102963.75473714896,-0.004275713010384097
2015-07-22,2114.2,1.027208240209892,102720.82402098921,-0.0023593808984522235
2015-07-23,2102.2,1.0213779030220582,102137.79030220582,-0.005675905779964019
2015-07-24,2079.7,1.0104460207948693,101044.60207948694,-0.010703072971173011
2015-07-27,2067.6,1.0045670974638035,100456.70974638035,-0.005818146848103001
2015-07-28,2093.2,1.0170051501311825,101700.51501311826,0.012381505126716874
2015-07-29,2108.6,1.024487416188903,102448.7416188903,0.007357156506784035
2015-07-30,2108.6,1.024487416188903,102448.7416188903,0.0
2015-07-31,2103.8,1.0221552813137695,102215.52813137695,-0.0022763919188085735
2015-08-03,2098.0,1.0193372850063163,101933.72850063162,-0.0027569160566595086
2015-08-04,2093.3,1.0170537362744148,101705.37362744147,-0.002240228789323062
2015-08-05,2099.8,1.0202118355844916,102021.18355844916,0.0031051449863852554
2015-08-06,2083.6,1.0123408803809153,101234.08803809153,-0.007715020478141099
2015-08-07,2077.6,1.0094257117869985,100942.57117869984,-0.002879631407179728
2015-08-10,2104.2,1.022349625886697,102234.9625886697,0.012803234501347571
2015-08-11,2084.1,1.012583811097075,101258.38110970751,-0.009552323923581407
2015-08-12,2086.1,1.0135555339617142,101355.55339617141,0.0009596468499593058
2015-08-13,2083.4,1.0122437080944515,101224.37080944516,-0.0012942811945734212
2015-08-14,2091.5,1.0161791856962394,101617.91856962394,0.0038878755879809823
2015-08-17,2102.4,1.0214750753085222,102147.50753085222,0.005211570643079311
2015-08-18,2096.9,1.018802837430765,101880.28374307649,-0.0026160578386605904
2015-08-19,2079.6,1.0103974346516373,101039.74346516373,-0.008250274214316566
2015-08-20,2035.7,0.9890681177728113,98906.81177728114,-0.02110982881323309
2015-08-21,1970.9,0.9575842969585076,95758.42969585076,-0.03183180232843741
2015-08-24,1893.2,0.9198328636672822,91983.28636672822,-0.03942361357755342
2015-08-25,1867.6,0.9073948109999028,90739.48109999028,-0.013522079019649413
2015-08-26,1940.5,0.9428141094159946,94281.41094159946,0.039034054401370755
2015-08-27,1987.7,0.9657467690214752,96574.67690214752,0.02432362793094578
2015-08-28,1988.9,0.9663298027402586,96632.98027402586,0.0006037128339286824
2015-08-31,1972.2,0.9582159168205229,95821.59168205228,-0.00839660113630658
2015-09-01,1913.8,0.9298416091730639,92984.16091730639,-0.02961160125747897
2015-09-02,1948.9,0.9468953454474786,94689.53454474786,0.018340474448740984
2015-09-03,1951.1,0.9479642405985813,94796.42405985812,0.0011288419108212988
2015-09-04,1921.2,0.9334369837722283,93343.69837722283,-0.01532468863717884
2015-09-08,1969.4,0.9568555048100283,95685.55048100284,0.02508848636269012
2015-09-09,1942.0,0.9435429015644738,94354.29015644739,-0.01391286686300408
2015-09-10,1952.3,0.9485472743173647,94854.72743173648,0.005303810504634354
2015-09-11,1961.0,0.9527742687785444,95277.42687785445,0.004456282333657802
2015-09-14,1953.0,0.9488873773199884,94888.73773199884,-0.004079551249362656
2015-09-15,1978.1,0.9610824992712079,96108.24992712079,0.012852022529441953
2015-09-16,1995.3,0.9694393159071033,96943.93159071033,0.008695212577725986
2015-09-17,1990.2,0.9669614226022739,96696.1422602274,-0.0025560066155464467
2015-09-18,1958.0,0.9513166844815859,95131.66844815858,-0.016179278464476088
2015-09-21,1967.0,0.9556894373724615,95568.94373724615,0.004596527068437384
2015-09-22,1942.7,0.9438830045670976,94388.30045670977,-0.012353838332485934
2015-09-23,1938.8,0.9419881449810514,94198.81449810514,-0.0020075153137387725
2015-09-24,1932.2,0.9387814595277428,93878.14595277428,-0.003404167526304791
2015-09-25,1931.3,0.9383441842386552,93834.41842386551,-0.0004657902908603573
2015-09-28,1881.8,0.9142940433388398,91429.40433388398,-0.025630404390824757
2015-09-29,1884.1,0.9154115246331747,91541.15246331747,0.0012222340312466606
2015-09-30,1920.0,0.9328539500534448,93285.39500534449,0.01905419032960043
2015-10-01,1923.8,0.9347002234962589,93470.0223496259,0.001979166666666643
2015-10-02,1951.4,0.9481099990282773,94810.99990282772,0.014346605676265778
2015-10-05,1987.0,0.9654066660188515,96540.66660188515,0.018243312493594344
2015-10-06,1979.9,0.9619570498493831,96195.70498493832,-0.003573225968797056
2015-10-07,1995.8,0.9696822466232631,96968.2246623263,0.008030708621647342
2015-10-08,2013.4,0.9782334078320865,97823.34078320865,0.008818518889668558
2015-10-09,2014.9,0.9789621999805657,97896.21999805656,0.0007450084434288406
2015-10-12,2017.5,0.9802254397045963,98022.54397045964,0.0012903866196833924
2015-10-13,2003.7,0.9735205519385872,97352.05519385872,-0.006840148698884829
2015-10-14,1994.2,0.968904868331552,96890.4868331552,-0.004741228726855229
2015-10-15,2023.9,0.9833349528714412,98333.49528714412,0.01489319025172997
2015-10-16,2033.1,0.9878048780487805,98780.48780487805,0.00454567913434456
2015-10-19,2033.7,0.9880963949081722,98809.63949081722,0.0002951158329644876
2015-10-20,2030.8,0.9866873967544457,98668.73967544457,-0.0014259723656390166
2015-10-21,2018.9,0.9809056457098437,98090.56457098437,-0.0058597597006104785
2015-10-22,2052.5,0.997230589835779,99723.0589835779,0.01664272623705987
2015-10-23,2075.2,1.0082596443494316,100825.96443494316,0.011059683313032753
2015-10-26,2071.2,1.0063161986201534,100631.61986201534,-0.0019275250578258962
2015-10-27,2065.9,1.0037411330288604,100374.11330288603,-0.0025589030513709643
2015-10-28,2090.3,1.0155961519774561,101559.61519774562,0.011810833050970526
2015-10-29,2089.4,1.0151588766883686,101515.88766883686,-0.00043056020666887296
2015-10-30,2079.4,1.0103002623651736,101030.02623651735,-0.004786062984588946
2015-11-02,2104.1,1.0223010397434653,102230.10397434654,0.011878426469173808
2015-11-03,2109.8,1.0250704499076866,102507.04499076866,0.0027089967206881393
2015-11-04,2102.3,1.0214264891652902,102142.64891652903,-0.0035548393212626594
2015-11-05,2099.9,1.0202604217277234,102026.04217277233,-0.0011416068115874811
2015-11-06,2099.2,1.0199203187250996,101992.03187250996,-0.00033334920710514915
2015-11-09,2078.6,1.0099115732193178,100991.15732193178,-0.009813262195122019
2015-11-10,2081.7,1.0114177436595082,101141.77436595083,0.0014913884345233441
2015-11-11,2075.0,1.0081624720629678,100816.24720629679,-0.00321852332228445
2015-11-12,2046.0,0.9940724905257021,99407.24905257022,-0.013975903614457996
2015-11-13,2023.0,0.9828976775823536,98289.76775823536,-0.011241446725317683
2015-11-16,2053.2,0.9975706928384025,99757.06928384025,0.014928324270884641
2015-11-17,2050.4,0.996210280827908,99621.0280827908,-0.0013637249172022692
2015-11-18,2083.6,1.0123408803809153,101234.08803809153,0.016191962543893768
2015-11-19,2081.2,1.0111748129433487,101117.48129433487,-0.001151852562871869
2015-11-20,2089.2,1.0150617044019046,101506.17044019046,0.0038439361906590364
2015-11-23,2086.6,1.013798464677874,101379.8464677874,-0.001244495500669962
2015-11-24,2089.1,1.0150131182586726,101501.31182586726,0.001198121345729719
2015-11-25,2088.9,1.0149159459722088,101491.59459722089,-9.573500550463798e-05
2015-11-27,2090.1,1.0154989796909921,101549.89796909921,0.0005744650294412512
2015-11-30,2080.4,1.010786123797493,101078.6123797493,-0.004640926271470169
2015-12-01,2102.6,1.021572247594986,102157.2247594986,0.01067102480292248
2015-12-02,2079.5,1.0103488485084056,101034.88485084055,-0.010986397793208313
2015-12-03,2049.6,0.9958215916820523,99582.15916820522,-0.01437845635970203
2015-12-04,2091.7,1.0162763579827034,101627.63579827035,0.020540593286495046
2015-12-07,2077.1,1.0091827810708387,100918.27810708387,-0.006979968446717999
2015-12-08,2063.6,1.0026236517345253,100262.36517345253,-0.006499446343459669
2015-12-09,2047.6,0.9948498688174133,99484.98688174134,-0.007753440589261418
2015-12-10,2052.2,0.997084831406083,99708.4831406083,0.0022465325258838043
2015-12-11,2012.4,0.9777475463997669,97774.75463997669,-0.01939382126498379
2015-12-14,2021.9,0.9823632300068021,98236.32300068022,0.0047207314649175824
2015-12-15,2043.4,0.9928092508016715,99280.92508016714,0.010633562490726556
2015-12-16,2073.1,1.0072393353415607,100723.93353415608,0.014534599197416176
2015-12-17,2041.9,0.9920804586531923,99208.04586531923,-0.015049925232743178
2015-12-18,2005.5,0.9743951025167623,97439.51025167623,-0.017826534110387593
2015-12-21,2021.2,0.9820231270041785,98202.31270041785,0.007828471702817419
2015-12-22,2039.0,0.9906714604994656,99067.14604994656,0.008806649515139542
2015-12-23,2064.3,1.002963754737149,100296.3754737149,0.012408043158411042
2015-12-24,2061.0,1.0013604120104946,100136.04120104946,-0.0015986048539456954
2015-12-28,2056.5,0.9991740355650569,99917.40355650568,-0.0021834061135371785
2015-12-29,2078.4,1.009814400932854,100981.4400932854,0.01064916119620718
2015-12-30,2063.4,1.0025264794480615,100252.64794480614,-0.007217090069284171
2015-12-31,2043.9,0.9930521815178313,99305.21815178312,-0.00945042163419596
2016-01-04,2012.7,0.9778933048294628,97789.33048294627,-0.015264934683692943
2016-01-05,2016.7,0.9798367505587408,97983.67505587408,0.0019873801361356414
2016-01-06,1990.3,0.9670100087455058,96701.00087455058,-0.013090692715822971
2016-01-07,1943.1,0.9440773491400253,94407.73491400253,-0.02371501783650698
2016-01-08,1922.0,0.9338256729180838,93382.56729180839,-0.010858936750553161
2016-01-11,1923.7,0.934651637353027,93465.1637353027,0.0008844953173776648
2016-01-12,1938.7,0.9419395588378195,94193.95588378195,0.007797473618547546
2016-01-13,1890.3,0.9184238655135556,91842.38655135556,-0.02496518285449001
2016-01-14,1921.8,0.9337285006316199,93372.850063162,0.016664021583875588
2016-01-15,1880.3,0.9135652511903606,91356.52511903606,-0.02159433864085758
2016-01-19,1881.3,0.91405111262268,91405.11126226801,0.0005318300271233145
2016-01-20,1859.3,0.903362161111651,90336.21611116511,-0.011694041354382567
2016-01-21,1869.0,0.9080750170051503,90807.50170051503,0.005217017156994519
2016-01-22,1906.9,0.9264891652900594,92648.91652900595,0.02027822364901022
2016-01-25,1877.1,0.9120104946069382,91201.04946069382,-0.01562745817819511
2016-01-26,1903.6,0.9248858225634049,92488.5822563405,0.014117521709019254
2016-01-27,1883.0,0.9148770770576232,91487.70770576232,-0.01082160117671771
2016-01-28,1893.4,0.9199300359537461,91993.00359537461,0.005523101433882127
2016-01-29,1940.2,0.9426683509862989,94266.83509862989,0.024717439526777296
2016-02-01,1939.4,0.9422796618404432,94227.96618404432,-0.00041232862591500385
2016-02-02,1903.0,0.9245943057040132,92459.43057040132,-0.01876869134783954
2016-02-03,1912.5,0.9292099893110486,92920.99893110486,0.00499211770888075
2016-02-04,1915.5,0.9306675736080071,93066.75736080071,0.0015686274509802978
2016-02-05,1880.0,0.9134194927606647,91341.94927606647,-0.018533020099190778
2016-02-08,1853.4,0.900495578660966,90049.5578660966,-0.014148936170212734
2016-02-09,1852.2,0.8999125449421826,89991.25449421826,-0.0006474587245063335
2016-02-10,1851.9,0.8997667865124868,89976.67865124867,-0.00016196954972469424
2016-02-11,1829.1,0.888689145855602,88868.9145855602,-0.012311679896322758
2016-02-12,1864.8,0.9060343989894083,90603.43989894084,0.019517795637198798
2016-02-16,1895.6,0.920998931104849,92099.8931104849,0.016516516516516422
2016-02-17,1926.8,0.9361578077932174,93615.78077932175,0.01645916860097074
2016-02-18,1917.8,0.9317850549023419,93178.50549023418,-0.004670957027195555
2016-02-19,1917.8,0.9317850549023419,93178.50549023418,0.0
2016-02-22,1945.5,0.9452434165775921,94524.34165775921,0.014443633329857208
2016-02-23,1921.3,0.9334855699154602,93348.55699154602,-0.01243896170650216
2016-02-24,1929.8,0.937615392090176,93761.5392090176,0.004424087857180181
2016-02-25,1951.7,0.9482557574579731,94825.57574579731,0.0113483262514249
2016-02-26,1948.0,0.9464580701583909,94645.80701583909,-0.0018957831633960032
2016-02-29,1932.2,0.9387814595277428,93878.14595277428,-0.008110882956878784
2016-03-01,1978.3,0.9611796715576718,96117.96715576718,0.02385881378739252
2016-03-02,1986.5,0.9651637353026917,96516.37353026918,0.004144972956579007
2016-03-03,1993.4,0.9685161791856963,96851.61791856964,0.0034734457588723178
2016-03-04,2000.0,0.971722864639005,97172.2864639005,0.0033109260559847087
2016-03-07,2001.8,0.9725974152171801,97259.74152171801,0.0008999999999999009
2016-03-08,1979.3,0.9616655329899914,96166.55329899913,-0.011239884104306097
2016-03-09,1989.3,0.9665241473131864,96652.41473131864,0.005052291214065585
2016-03-10,1989.6,0.9666699057428821,96666.99057428821,0.00015080681646795213
2016-03-11,2022.2,0.982508988436498,98250.8988436498,0.016385203055890862
2016-03-14,2019.6,0.9812457487124673,98124.57487124673,-0.001285728414597953
2016-03-15,2015.9,0.9794480614128852,97944.80614128851,-0.0018320459496929953
2016-03-16,2027.2,0.9849382955980955,98493.82955980956,0.005605436777617934
2016-03-17,2040.6,0.9914488387911768,99144.88387911768,0.006610102604577728
2016-03-18,2049.6,0.9958215916820523,99582.15916820522,0.004410467509555982
2016-03-21,2051.6,0.9967933145466913,99679.33145466913,0.0009758001561279706
2016-03-22,2049.8,0.9959187639685163,99591.87639685163,-0.0008773640085785184
2016-03-23,2036.7,0.9895539792051308,98955.39792051307,-0.006390867401697808
2016-03-24,2035.9,0.9891652900592752,98916.52900592753,-0.0003927922619922919
2016-03-28,2037.0,0.9896997376348267,98969.97376348266,0.0005403015865217409
2016-03-29,2055.0,0.9984452434165777,99844.52434165777,0.008836524300442017
2016-03-30,2063.9,1.0027694101642213,100276.94101642213,0.004330900243308955
2016-03-31,2059.7,1.0007287921484793,100072.87921484793,-0.00203498231503485
2016-04-01,2072.8,1.007093576911865,100709.3576911865,0.006360149536340343
2016-04-04,2066.1,1.0038383053153241,100383.83053153241,-0.0032323427248168723
2016-04-05,2045.2,0.9936838013798466,99368.38013798466,-0.010115676879144275
2016-04-06,2066.7,1.0041298221747157,100412.98221747157,0.010512419323293276
2016-04-07,2041.9,0.9920804586531923,99208.04586531923,-0.011999806454734308
2016-04-08,2047.6,0.9948498688174133,99484.98688174134,0.0027915177040989114
2016-04-11,2042.0,0.9921290447964242,99212.90447964241,-0.002734909161945742
2016-04-12,2061.7,1.0017005150131182,100170.05150131181,0.009647404505386703
2016-04-13,2082.4,1.0117578466621322,101175.78466621322,0.010040258039482275
2016-04-14,2082.8,1.01195219123506,101195.219123506,0.00019208605455234284
2016-04-15,2080.7,1.0109318822271889,101093.18822271889,-0.0010082581140773428
2016-04-18,2094.3,1.0175395977067343,101753.95977067343,0.006536261834959589
2016-04-19,2100.8,1.020697697016811,102069.76970168109,0.0031036623215392467
2016-04-20,2102.4,1.0214750753085222,102147.50753085222,0.0007616146230009502
2016-04-21,2091.5,1.0161791856962394,101617.91856962394,-0.005184550989345671
2016-04-22,2091.6,1.0162277718394714,101622.77718394714,4.781257470720668e-05
2016-04-25,2087.8,1.0143814983966575,101438.14983966574,-0.0018167909734173593
2016-04-26,2091.7,1.0162763579827034,101627.63579827035,0.0018679950186799577
2016-04-27,2095.2,1.0179768729958216,101797.68729958216,0.0016732801070897807
2016-04-28,2075.8,1.0085511612088234,100855.11612088233,-0.00925925925925919
2016-04-29,2065.3,1.0034496161694686,100344.96161694686,-0.0050582907794584075
2016-05-02,2081.4,1.0112719852298127,101127.19852298127,0.007795477654578109
2016-05-03,2063.4,1.0025264794480615,100252.64794480614,-0.008648025367541279
2016-05-04,2051.1,0.9965503838305316,99655.03838305316,-0.005961035184646635
2016-05-05,2050.6,0.9963074531143719,99630.74531143719,-0.00024377163473254804
2016-05-06,2057.1,0.9994655524244486,99946.55524244485,0.003169803959816475
2016-05-09,2058.7,1.0002429307161598,100024.29307161598,0.0007777939818189861
2016-05-10,2084.4,1.012729569526771,101272.95695267711,0.012483606159226834
2016-05-11,2064.5,1.003060927023613,100306.0927023613,-0.00954711187871804
2016-05-12,2064.1,1.002866582450685,100286.65824506851,-0.00019375151368383747
2016-05-13,2046.6,0.9943640073850938,99436.40073850937,-0.008478271401579418
2016-05-16,2066.7,1.0041298221747157,100412.98221747157,0.009821166813251292
2016-05-17,2047.2,0.9946555242444856,99465.55242444856,-0.009435331688198323
2016-05-18,2047.6,0.9948498688174133,99484.98688174134,0.00019538882375935707
2016-05-19,2040.0,0.9911573219317852,99115.73219317851,-0.003711662434069174
2016-05-20,2052.3,0.9971334175493151,99713.3417549315,0.00602941176470595
2016-05-23,2048.0,0.9950442133903412,99504.42133903412,-0.002095210251912505
2016-05-24,2076.1,1.0086969196385192,100869.69196385192,0.013720703124999956
2016-05-25,2090.5,1.0156933242639201,101569.33242639201,0.006936082076971273
2016-05-26,2090.1,1.0154989796909921,101549.89796909921,-0.00019134178426227777
2016-05-27,2099.1,1.0198717325818678,101987.17325818678,0.004306014066312702
2016-05-31,2097.0,1.0188514235739967,101885.14235739967,-0.0010004287551809155
2016-06-01,2099.3,1.0199689048683318,101996.89048683317,0.001096804959465958
2016-06-02,2105.3,1.0228840734622489,102288.40734622489,0.0028580955556616328
2016-06-03,2099.1,1.0198717325818678,101987.17325818678,-0.0029449484634020973
2016-06-06,2109.4,1.0248761053347586,102487.61053347586,0.00490686484683911
2016-06-07,2112.1,1.0261879312020212,102618.79312020213,0.0012799848298095107
2016-06-08,2119.1,1.0295889612282578,102958.89612282578,0.0033142370152927647
