Date,AMZN,AAPL,MSFT,NVDA,META,Total,Daily Returns
2016-10-25,54128.321451717435,21631.906330040252,26086.39863130881,72000.00000000001,33725.9400892288,207572.56650229532,0.004216902130707911
2016-10-26,53311.730395333776,21148.920600073183,25932.420872540635,72000.00000000001,33407.26577437858,205800.3376423262,-0.008537876126080146
2016-10-27,53039.53337653921,20944.017563117457,25705.731394354152,70800.00000000001,33063.09751434035,203552.37984835118,-0.010923003430061806
2016-10-28,50317.56318859365,20804.976216611783,25607.356715141148,70400.0,33471.000637348625,200600.8967576952,-0.014499870219423894
2016-10-31,51186.001296176284,20775.70435418954,25628.742514970065,71200.00000000001,33394.51880178458,202184.9669671205,0.007896625763037735
2016-11-01,50900.84251458199,20395.17014270033,25577.41659538067,69200.0,33014.659018483115,199088.08827114612,-0.015317057160228909
2016-11-02,49617.62799740765,20417.124039517013,25419.161676646705,68800.0,32420.650095602294,196674.56380917368,-0.012122897371365404
2016-11-03,49708.36033700584,20095.133552872303,25325.06415739949,68000.0,30592.734225621414,193721.29227289904,-0.015016031962018728
2016-11-04,48930.65456902139,19912.184412733262,25111.20615911035,67600.0,30783.938814531546,192337.98395539654,-0.007140713864089876
2016-11-07,50874.9189889825,20197.585071350168,25842.6005132592,71200.00000000001,31140.8540471638,199255.95862075567,0.03596780273501987
2016-11-08,51056.383668178874,20321.990486644714,25863.98631308811,71200.00000000001,31668.578712555773,200110.93918046748,0.004290865706751967
2016-11-09,50019.44264419962,20285.4006586169,25735.671514114634,70000.0,31403.441682600387,197443.95649953154,-0.01332752068356824
2016-11-10,48114.06351263772,19721.91730698866,25106.92899914457,67600.0,30796.685787125556,191339.5956058965,-0.03091692955235903
2016-11-11,47893.71354504213,19839.00475667765,25243.798118049614,88000.00000000001,30342.893562778838,211319.40998254824,0.10442069929845732
2016-11-14,46597.53726506806,19341.383095499452,24858.85372112917,83600.0,29338.432122370938,203736.20620406762,-0.03588503194811532
2016-11-15,48165.91056383668,19597.51189169411,25179.640718562874,86000.0,29878.903760356916,208821.96693445058,0.024962478810903743
2016-11-16,48373.298768632536,20124.40541529455,25513.259195893927,91600.0,29659.65583173996,215270.619211561,0.030881101120624255
2016-11-17,49021.38690861958,20117.087449688985,25936.698032506418,92400.0,30029.318036966222,217504.49042778122,0.010377037165600678
2016-11-18,49267.660401814646,20139.041346505674,25812.660393498714,93200.0,29833.01465901848,218252.37680083752,0.003438487047257688
2016-11-21,50550.874918988986,20439.077936333702,26030.79555175364,92800.0,31043.97705544933,220864.72546252565,0.011969393873185519
2016-11-22,50900.84251458199,20453.713867544826,26142.001710863988,93600.0,30967.495219885277,222064.0533128761,0.005430146655781565
2016-11-23,50563.83668178873,20351.262349066958,25834.04619332763,94000.0,30806.883365200767,221556.0285893841,-0.002287739577446213
2016-11-25,50576.79844458848,20453.713867544826,25889.64927288281,94000.0,30689.61121733588,221609.772802352,0.0002425761705067142
2016-11-28,49695.3985742061,20409.80607391146,25923.86655260907,94000.0,30697.25940089229,220726.33060161892,-0.003986476722400711
2016-11-29,49423.20155541154,20387.85217709477,26129.170230966643,93200.0,30814.531548757175,219954.75551223013,-0.0034956187025161345
2016-11-30,48645.4957874271,20219.53896816685,25774.165953806678,92400.0,30189.929891650736,217229.13060105138,-0.012391752589441918
2016-12-01,48191.83408943617,20029.271862422247,25320.786997433708,87600.0,29343.53091140854,210485.42386070068,-0.031044209962501457
2016-12-02,47984.445884640314,20109.76948408343,25342.172797262618,88400.0,29420.012746972596,211256.40091295895,0.0036628524584605415
2016-12-05,49215.81335061569,19963.410171972195,25757.057313943544,92000.0,29937.539834289357,216873.82067082077,0.02659053043404014
2016-12-06,49565.780946208695,20117.087449688985,25641.573994867413,93200.0,29906.947100063735,218431.38949082882,0.007181912575663807
2016-12-07,49928.71030460143,20314.672521039152,26248.930710008557,95200.0,30070.10834926705,221762.4218849162,0.015249788054052749
2016-12-08,49734.28386260532,20512.25759238932,26094.952951240375,93600.0,30314.850223072022,220256.34462930704,-0.006791399745763704
2016-12-09,49812.054439403764,20848.884010245154,26505.56030795552,92000.0,30511.153601019763,219677.6523586242,-0.002627358007129321
2016-12-12,49267.660401814646,20724.478594950604,26591.103507271175,89600.00000000001,30024.219247928617,216207.46175196508,-0.01579673931053327
2016-12-13,50187.945560596236,21075.74094401757,26937.553464499568,91199.99999999999,30671.76545570427,220073.00542481765,0.017878863391343813
2016-12-14,49825.0162022035,21075.74094401757,26809.238665526093,96400.00000000001,30646.27151051625,224756.2673222634,0.021280492300295606
2016-12-15,49319.50745301361,21185.51042810099,26766.467065868266,98800.00000000001,30738.049713193115,226809.534660176,0.009135528732413745
2016-12-16,49112.119248217765,21214.78229052324,26646.706586826345,100400.0,30559.592096876997,227933.20022244434,0.004954225420690239
2016-12-19,49643.55152300713,21339.187705817785,27211.291702309663,101600.0,30398.980242192476,230193.01117332708,0.009914356261735202
2016-12-20,49980.557355800396,21397.73143066228,27177.07442258341,105200.0,30360.739324410457,234116.10253345652,0.017042617150420325
2016-12-21,49941.67206740117,21419.685327478965,27177.07442258341,106000.0,30347.992351816443,234886.42416927998,0.0032903402520694236
2016-12-22,49669.47504860661,21273.32601536773,27181.35158254919,107200.0,29929.891650732952,235254.0442972565,0.0015650973838809978
2016-12-23,49293.58392741414,21317.2338090011,27048.759623609923,109600.00000000001,29896.749521988524,237156.3268820137,0.00808607813922868
2016-12-27,49993.51911860013,21456.27515550677,27065.868263473054,117200.00000000001,30085.40471637986,245801.0672539598,0.03645165400224348
2016-12-28,50045.3661697991,21361.14160263447,26941.830624465358,109200.00000000001,29807.520713830465,237355.8591107294,-0.03435789859490268
2016-12-29,49591.70447180816,21353.82363702891,26903.336184773314,111600.00000000001,29662.205226258764,239111.06951986914,0.007394847617057998
2016-12-30,48593.64873622813,21185.51042810099,26578.272027373827,106800.0,29330.78393881453,232488.2151305175,-0.027697815925671
2017-01-03,48839.9222294232,21251.372118551044,26766.467065868266,102000.0,29792.224346717656,228649.98576056014,-0.016509350238688825
2017-01-04,49073.233959818535,21222.100256128797,26646.706586826345,104400.0,30258.76354365838,231600.80434643204,0.012905395887327753
2017-01-05,50576.79844458848,21331.869740212223,26646.706586826345,101600.0,30763.54365838114,230918.91843000817,-0.002944229482916172
2017-01-06,51587.81594296825,21573.362605195754,26877.673224978622,103200.0,31462.077756532824,234700.92952967543,0.016378091173216758
2017-01-09,51652.62475696695,21770.947676545922,26792.13002566296,107200.0,31841.937539834293,239257.63999901013,0.019414965583928634
2017-01-10,51587.81594296825,21792.90157336261,26783.575705731393,106400.0,31701.72084130019,238266.0140633624,-0.004144594653912925
2017-01-11,51782.24238496436,21909.989023051596,27027.373823781014,105200.0,32145.3154875717,238064.92071936867,-0.0008439866876702729
2017-01-12,52728.451069345436,21814.855470179293,26779.29854576561,103600.0,32280.4333970682,237203.03848235853,-0.0036203663874785352
2017-01-13,52961.762799740776,21778.265642151484,26817.79298545766,103600.0,32718.92925430211,237876.75068165205,0.0028402342718878426
2017-01-17,52482.17757615036,21953.896816684966,26745.081266039357,101200.0,32599.107711918423,234980.26337079308,-0.012176420362893348
2017-01-18,52326.63642255346,21953.896816684966,26732.249786142005,102800.0,32611.854684512433,236424.63770989285,0.006146790025597149
2017-01-19,52430.330524951394,21917.306988657154,26646.706586826345,105200.0,32517.52708731677,238711.87118775168,0.009674260263286882
2017-01-20,52391.44523655218,21953.896816684966,26834.90162532079,104000.0,32387.507966857876,237567.7516454158,-0.004792889170710857
2017-01-23,53000.64808813999,21968.53274789609,26928.999144568006,105200.0,32869.34353091141,239967.5235115155,0.010101420960878071
2017-01-24,53298.76863253403,21946.5788510794,27168.520102651844,107200.0,32981.51688973869,242595.384476004,0.010950902547287367
2017-01-25,54219.05379131562,22297.841200146362,27236.954662104363,107600.0,33519.439133205866,244873.2887867722,0.009389726501550566
2017-01-26,54387.55670771225,22305.159165751924,27489.30710008554,109600.00000000001,33850.8604206501,247632.88339419983,0.011269479905709812
2017-01-27,54167.20674011666,22312.477131357486,28135.15825491874,111600.00000000001,33697.89674952199,249912.7388759149,0.009206594255439793
2017-01-30,53817.239144523664,22253.933406512995,27857.14285714286,110000.00000000001,33391.96940726577,247320.2848154453,-0.010373437032982769
2017-01-31,53363.57744653273,22202.707647274063,27651.839178785292,109200.00000000001,33223.70936902486,245641.83364161692,-0.006786548766434142
2017-02-01,53946.85677252106,23556.531284302964,27194.183062446536,114000.00000000001,33965.58317399617,252663.15429326677,0.02858357042674453
2017-02-02,54439.40375891122,23512.623490669597,27018.819503849452,115199.99999999999,33356.27788400255,253527.1246374328,0.003419455229167312
2017-02-03,52508.10110174984,23615.075009147462,27236.954662104363,114399.99999999999,33391.96940726577,251152.1001802674,-0.009367930396252055
2017-02-06,52339.59818535321,23834.61397731431,27219.846022241236,117200.00000000001,33667.304015296366,254261.36220020513,0.012379996096811396
2017-02-07,52650.680492546984,24061.470911086722,27130.025662959793,119200.0,33611.21733588273,256653.3944024762,0.009407769161511759
2017-02-08,53130.2657161374,24156.604463959018,27091.53122326775,118800.00000000001,34212.874442319946,257391.27584568414,0.0028750114329321175
2017-02-09,53233.959818535324,24222.466154409074,27399.486740804106,116400.00000000001,34197.57807520714,255453.49078895565,-0.0075285576419080735
2017-02-10,53622.812702527546,24171.240395170145,27373.82378100941,113599.99999999999,34210.32504780115,252978.20192650822,-0.00968978288299216
2017-02-13,54219.05379131562,24383.461397731433,27681.779298545767,108400.00000000001,34174.63352453793,248858.92801213075,-0.016283118003875052
2017-02-14,54206.092028515886,24705.451884376143,27617.621899059024,108800.00000000001,34123.64563416188,249452.81144611296,0.002386426071695036
2017-02-15,54607.90667530785,24793.26747164289,27600.513259195897,109200.00000000001,34019.12045889102,250220.8078650377,0.003078724246371678
2017-02-16,54711.60077770577,24763.995609220645,27596.236099230115,107200.0,34121.096239643084,248392.9287257996,-0.007305064494172675
2017-02-17,54763.44782890473,24829.857299670693,27639.00769888794,107200.0,34042.06500956023,248474.3778370236,0.00032790430726770126
2017-02-21,55502.268308489955,25005.48847420418,27583.404619332763,111199.99999999999,34090.503505417466,253381.66490744436,0.01974967042130782
2017-02-22,55450.421257291,25085.986095865355,27527.801539777593,110800.00000000001,34702.358189929895,253566.56708286385,0.0007297377870141286
2017-02-23,55230.07128969541,24976.21661178193,27639.00769888794,100400.0,34508.60420650096,242753.89980686622,-0.042642322291897905
2017-02-24,54776.409591704476,24998.17050859861,27639.00769888794,101600.0,34528.99936265137,243542.58716184238,0.003248917342228763
2017-02-27,54996.759559300066,25049.396267837543,27472.198460222415,104400.0,34776.29063097514,246694.6449183352,0.01294253211820462
